sample_id,label,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_mean,rms_std,chroma_mean,chroma_std,tempo,pitch_mean,pitch_std,pitch_min,pitch_max
1131,1,-174.87522888183594,100.8088150024414,95.29273986816406,46.092533111572266,-8.602142333984375,35.451107025146484,20.24616241455078,31.71237564086914,-13.161248207092285,23.042802810668945,-3.9540727138519287,19.516542434692383,-11.149243354797363,12.954294204711914,-2.150618076324463,12.763615608215332,-12.994298934936523,12.645514488220215,-11.724781036376953,10.494437217712402,-10.82308292388916,8.672585487365723,-9.991381645202637,9.535846710205078,-6.075366497039795,10.045882225036621,1455.6470339177263,758.6852015333623,2858.600788288288,1494.7417436299818,1505.1326431276764,417.1302383252466,0.027392026036977768,0.06108071282505989,0.0884009009009009,0.06113596290266228,0.15621155500411987,0.0807788297533989,0.3078252971172333,0.3325722813606262,98.6842105263158,202.58226777226534,26.588022995867643,168.42350505149633,281.62202349899894
1132,1,-191.33506774902344,110.61483764648438,93.94551849365234,58.63603210449219,-6.415994167327881,34.77318572998047,14.84323501586914,35.402809143066406,-15.638521194458008,28.393667221069336,1.422196865081787,18.335325241088867,-14.125041961669922,15.796817779541016,-0.3160302937030792,12.191218376159668,-7.544290542602539,14.602581024169922,-12.529426574707031,10.35713005065918,-11.580117225646973,8.182723999023438,-8.980327606201172,10.344672203063965,-8.110076904296875,10.614530563354492,1734.8436237810968,1120.7960457656816,3173.9267676767677,1834.9983782607899,1519.5368708254402,480.87016850358884,0.03546939045190811,0.06621965020895004,0.1477371369949495,0.1333855880878686,0.1190253496170044,0.07739359885454178,0.34340184926986694,0.3165767788887024,117.1875,189.19145699927165,21.19902833802264,152.6710825731361,252.35012953103248
1133,1,-168.25643920898438,110.20405578613281,84.4574203491211,62.932029724121094,-13.282477378845215,39.452056884765625,16.09820556640625,30.204570770263672,-11.232007026672363,25.045595169067383,-8.6073579788208,15.087246894836426,-14.779760360717773,13.712589263916016,4.275338649749756,12.744772911071777,-13.071521759033203,11.72095775604248,-11.53154182434082,10.201836585998535,-9.682894706726074,10.090544700622559,-8.432718276977539,11.347704887390137,-8.097790718078613,9.228976249694824,1963.2004307546472,1194.6709344586409,3559.103260869565,1864.3903092996816,1611.2693744596777,525.7208806082607,0.05879107117652893,0.1252516657114029,0.17457116168478262,0.1280759723314115,0.1277456283569336,0.0656319111585617,0.352912575006485,0.3232688903808594,98.6842105263158,202.96158985755773,36.67224955679297,144.1023131300889,291.55340270974574
1134,1,-153.9838409423828,99.68743896484375,76.71936798095703,68.3881607055664,-6.140280723571777,50.72129821777344,-0.3473062515258789,25.075740814208984,-6.108967304229736,24.721921920776367,-7.078341007232666,19.380123138427734,-11.131153106689453,15.976022720336914,3.5715391635894775,13.763669967651367,-12.520150184631348,10.842899322509766,-12.794788360595703,10.383646011352539,-7.638678550720215,11.04696273803711,-7.8948163986206055,11.734930038452148,-7.420741558074951,7.627209663391113,2298.384422027123,1470.2535547130226,4007.8125,2218.337329580986,1716.5630822275136,627.786621785657,0.06603828817605972,0.11164684593677521,0.2253001143292683,0.14541262589325868,0.14885862171649933,0.0849728062748909,0.36360907554626465,0.3205758333206177,170.45454545454547,196.97643760455986,39.00791768208989,126.90598947993546,303.58352368439716
1135,1,-168.37274169921875,92.8681869506836,89.7839584350586,59.841270446777344,-10.021181106567383,38.273162841796875,20.403242111206055,32.84651184082031,-15.28427505493164,22.765947341918945,-10.161865234375,19.0938720703125,-15.814501762390137,15.947525024414062,0.4830385744571686,15.791054725646973,-16.073047637939453,12.894079208374023,-12.35716438293457,10.878255844116211,-5.675150394439697,10.577481269836426,-9.675371170043945,12.254023551940918,-5.932960033416748,9.838048934936523,1673.1106239325268,1063.0603927450672,3230.7235054347825,1764.403198201837,1520.7325761012412,512.4758594129671,0.02921232394874096,0.06082464009523392,0.13409689198369565,0.12742315880529972,0.18630114197731018,0.09611684828996658,0.28997066617012024,0.3262864351272583,133.92857142857142,212.84436052673905,24.638527071406703,163.62881479857438,259.74455274356666
1136,1,-153.11538696289062,90.53538513183594,79.71160125732422,61.013980865478516,-0.6656870245933533,48.28853988647461,7.789337635040283,32.29245376586914,-11.923457145690918,29.779502868652344,-6.240850925445557,17.88690948486328,-10.788853645324707,15.568852424621582,-1.153100848197937,13.300981521606445,-12.986390113830566,12.145012855529785,-11.29685115814209,11.616904258728027,-11.492923736572266,10.968462944030762,-7.114953994750977,12.107462882995605,-7.7622833251953125,9.827387809753418,2188.04028792747,1475.482135771866,3802.444306930693,2225.4874175819014,1693.5124943497271,602.7078525101115,0.05792190507054329,0.12659744918346405,0.1984113938737624,0.15432931202681774,0.16490456461906433,0.09076184779405594,0.3421039283275604,0.32588642835617065,117.1875,204.55068169803863,34.77897172169782,155.33972608949827,268.9044246142812
1137,1,-157.47119140625,83.62113189697266,89.113037109375,70.77235412597656,-8.59195613861084,48.414310455322266,15.32705307006836,30.017480850219727,-19.481876373291016,22.416887283325195,-0.10725237429141998,17.950239181518555,-11.25193977355957,14.931122779846191,-0.0716339498758316,13.338500022888184,-15.112130165100098,11.800934791564941,-10.745576858520508,10.70965576171875,-10.841769218444824,9.679485321044922,-9.426430702209473,11.951011657714844,-7.825804233551025,9.520625114440918,1896.9658234664153,1307.6086311643026,3284.418402777778,1864.1231277871896,1479.3452048421293,477.85102865229305,0.03533250838518143,0.06327452510595322,0.15380045572916667,0.1370153543707888,0.13929538428783417,0.05942448973655701,0.3356729745864868,0.3227059543132782,125.0,188.63459246557773,30.537302762332132,123.29322230346078,276.78392569881095
1138,1,-162.60044860839844,95.97711944580078,66.06771087646484,52.717140197753906,-21.57942771911621,39.763816833496094,13.357457160949707,33.36848449707031,-13.928234100341797,26.83610725402832,-7.174502849578857,20.891393661499023,-19.23370933532715,17.461381912231445,-9.819623947143555,14.417996406555176,-21.365686416625977,15.81396484375,-4.900740623474121,12.469619750976562,-3.8675129413604736,11.457406997680664,-6.928042888641357,11.967734336853027,4.4757080078125,9.965436935424805,2131.124839189143,1160.323891627006,3981.636135057471,1795.203535962049,1714.8264500954447,509.33301109381335,0.04511628672480583,0.10250545293092728,0.18446087015086207,0.13997312099547865,0.12410659343004227,0.0548439659178257,0.3109979033470154,0.32487887144088745,78.125,217.22930894489312,37.71034798898789,150.91750562599972,336.84701010299267
1139,1,-158.02113342285156,105.9686508178711,63.993839263916016,49.47255325317383,-14.844832420349121,41.24414825439453,11.855816841125488,36.978485107421875,-20.57065200805664,31.36812973022461,-2.5863089561462402,20.534650802612305,-20.333452224731445,17.152347564697266,-12.410354614257812,15.730228424072266,-20.990543365478516,15.651795387268066,-2.3716745376586914,12.636561393737793,-6.7545905113220215,10.90512466430664,-4.477205276489258,13.239838600158691,2.727830648422241,11.05897045135498,2197.7343853815228,1161.9901104825033,4102.545891608392,1730.1776771543182,1760.4257716831814,507.07727572135883,0.0366051010787487,0.06094452738761902,0.1783080201048951,0.13971378005963703,0.1279054582118988,0.06060739979147911,0.3183450400829315,0.3222629725933075,117.1875,210.7239953704925,32.89009194647442,140.81101174949947,300.09656951016206
1140,1,-169.12655639648438,87.63436889648438,68.80673217773438,57.209014892578125,-18.734407424926758,42.27586364746094,17.419357299804688,34.28398513793945,-23.488048553466797,25.478469848632812,-1.9155843257904053,19.994312286376953,-20.274890899658203,15.745872497558594,-9.098455429077148,13.550312042236328,-23.206348419189453,15.050365447998047,-1.6960484981536865,13.258313179016113,-5.820708274841309,10.660971641540527,-6.0335869789123535,11.744355201721191,2.0916624069213867,10.485295295715332,2121.2084350406476,1108.4920284248356,3876.727764423077,1656.2583116495516,1657.4192191590557,451.575227361302,0.037607211619615555,0.065382219851017,0.17072002704326922,0.13422427207476048,0.09808766096830368,0.04061853513121605,0.3389284610748291,0.31706300377845764,144.23076923076923,207.27244407342494,28.504593259811664,164.57670687970523,340.7609838277654
1141,1,-188.18849182128906,141.6615447998047,81.6038818359375,64.03285217285156,-5.815090656280518,43.85431671142578,13.550582885742188,25.95696258544922,4.072000980377197,24.785804748535156,-6.401930809020996,18.127901077270508,-1.4316216707229614,15.106613159179688,-4.470456600189209,14.575115203857422,-21.477554321289062,16.172218322753906,8.46679973602295,18.65569496154785,-9.50459098815918,12.386418342590332,-3.477806568145752,9.812360763549805,-3.877366781234741,11.010973930358887,2102.8442912235223,1283.271467579925,3787.1685606060605,1965.6928633933617,1689.936581056795,522.1204682394828,0.0553472563624382,0.08668571710586548,0.17343355429292928,0.11424047867131228,0.0933164656162262,0.04717734083533287,0.4250822365283966,0.31042155623435974,89.28571428571429,133.36250380670947,24.22463471491575,75.89588092109929,192.35351064413248
1142,1,-165.80914306640625,97.65677642822266,93.24504089355469,49.5058479309082,-3.2686970233917236,41.66918182373047,20.99298095703125,28.693344116210938,8.432398796081543,33.22736740112305,-10.319621086120605,18.455381393432617,-2.528355836868286,18.42745590209961,-9.350226402282715,13.267797470092773,-22.75459861755371,14.583751678466797,7.266041278839111,17.25208282470703,-21.11635971069336,13.491188049316406,-6.139260768890381,8.75123119354248,-5.151845455169678,9.563566207885742,1769.3075300338628,975.3991470625373,3435.273857526882,1677.5101441749969,1673.6825628358572,473.20461131873424,0.0397600457072258,0.10514472424983978,0.12164766045026881,0.08498593055136218,0.109537772834301,0.03835788369178772,0.3811809718608856,0.3147275447845459,170.45454545454547,134.28887359136846,35.423566592417465,93.43878979190241,238.1868050662396
1143,1,-156.50637817382812,109.07154846191406,78.96768188476562,67.0163345336914,4.342932224273682,41.798580169677734,8.441793441772461,31.428810119628906,14.049623489379883,35.14226150512695,-1.8032201528549194,20.268936157226562,-8.426838874816895,19.6041202545166,-9.785161972045898,15.371549606323242,-16.557043075561523,13.162552833557129,5.219237327575684,15.034246444702148,-14.915842056274414,10.54041576385498,-3.9069559574127197,10.00680160522461,0.4739406108856201,11.05105972290039,2166.80031185302,1335.6884661026004,3937.668010752688,2027.7792212523243,1758.0753533046916,514.4035113760985,0.04554430767893791,0.060987550765275955,0.18630292338709678,0.13711748503588883,0.1178402528166771,0.05451534688472748,0.42040467262268066,0.29966989159584045,81.52173913043478,126.26936559864626,30.80586252366866,80.8746887810591,212.20031931145576
1144,1,-178.88626098632812,115.15078735351562,60.06580352783203,73.26405334472656,1.2270474433898926,46.38041687011719,16.618131637573242,27.782421112060547,14.619146347045898,26.81723976135254,-1.3151322603225708,19.6065616607666,-5.9494452476501465,20.629709243774414,-3.9771177768707275,15.41906452178955,-21.374053955078125,18.58156394958496,0.5522624850273132,13.646012306213379,-12.849082946777344,13.169506072998047,-3.3012897968292236,9.23277759552002,-3.448702573776245,11.635254859924316,2441.5992705119743,1468.5987857664204,4189.3481182795695,2089.6414278915026,1760.9501931631407,518.7297026763798,0.05480705201625824,0.07572952657938004,0.22920341901881722,0.16115247995831883,0.10433964431285858,0.048646800220012665,0.40250924229621887,0.3106050491333008,110.29411764705883,135.55554303875067,21.090078312423937,87.68651070368895,179.47217146890208
1145,1,-148.51422119140625,106.48859405517578,88.70690155029297,42.60700988769531,-8.31342887878418,30.220109939575195,25.44736099243164,25.952810287475586,19.272472381591797,26.637752532958984,-10.745426177978516,20.85556411743164,-2.3215646743774414,16.126338958740234,-6.415178298950195,14.051004409790039,-24.437782287597656,16.42173194885254,5.73145055770874,15.538443565368652,-19.16915512084961,11.439045906066895,-4.373190879821777,7.593862533569336,-5.848259925842285,9.3139009475708,1718.3614218177904,818.701238386103,3377.34375,1413.1315276782375,1694.9597574675252,373.898306946256,0.031545765697956085,0.07009900361299515,0.09437934027777778,0.06339936062314765,0.1394864022731781,0.052972275763750076,0.36549320816993713,0.32839006185531616,133.92857142857142,118.99528812648622,17.529941726551765,84.69958624535049,163.62881479857438
1146,1,-199.86224365234375,93.5187759399414,89.68212127685547,57.91056442260742,7.957542896270752,33.14413070678711,13.235919952392578,30.047327041625977,10.403615951538086,26.490232467651367,-5.354189872741699,24.505123138427734,2.379056930541992,15.985747337341309,-20.005762100219727,18.82982063293457,-1.9747028350830078,15.453980445861816,-3.631251811981201,16.19440460205078,-3.2190780639648438,11.6415376663208,-2.2891368865966797,10.599160194396973,-3.638474702835083,12.102581024169922,1881.5534192105752,1083.2844357252914,3647.9122899159665,2085.8465774383553,1839.9681097434195,479.10807126327404,0.06019150838255882,0.1138075664639473,0.13146664915966386,0.12100581299144562,0.09784819185733795,0.05805087462067604,0.3942515552043915,0.3140104115009308,156.25,113.90165159666047,20.119970445636344,72.88835067743645,157.14468676331222
1147,1,-210.46405029296875,113.63751983642578,68.89424133300781,72.0608901977539,23.427936553955078,31.198293685913086,17.281951904296875,31.160602569580078,10.84277057647705,18.34832191467285,-8.0866117477417,24.920360565185547,1.2134689092636108,17.34539031982422,-18.65104103088379,18.957347869873047,-2.827181816101074,15.583775520324707,-9.944040298461914,13.150594711303711,-5.616672039031982,10.69141960144043,-1.365976333618164,9.957967758178711,-13.593307495117188,11.760823249816895,2090.616147559829,1243.3707352302545,4010.9797297297296,2084.175042446401,1920.100415930486,450.7130284503268,0.05705791339278221,0.09438292682170868,0.1519434473536036,0.13696999966366874,0.11180543154478073,0.06948474049568176,0.3523421287536621,0.317196786403656,208.33333333333334,130.17266180945524,22.841111816469986,75.89588092109929,183.66713462124284
1148,1,-198.32562255859375,114.67730712890625,90.04378509521484,57.97361755371094,24.596561431884766,32.15474319458008,20.464736938476562,27.389310836791992,5.223396301269531,27.058496475219727,-13.745644569396973,26.761194229125977,6.764786243438721,16.87074089050293,-22.147260665893555,16.59040641784668,-4.76036262512207,16.128368377685547,-4.537200927734375,17.608558654785156,-1.8755906820297241,10.559840202331543,-3.7072231769561768,12.229506492614746,-7.878116130828857,13.859040260314941,1716.2447788319512,1002.2994774202176,3279.849646226415,2003.2574874278896,1834.394636533574,402.0799306404726,0.031665220856666565,0.06362586468458176,0.10114792158018868,0.08342130124219299,0.130756214261055,0.08068268746137619,0.34808599948883057,0.32185378670692444,110.29411764705883,121.02276661776493,24.35858728546409,70.0,183.66713462124284
1149,1,-229.69760131835938,83.60643768310547,75.00125885009766,72.44271087646484,17.628738403320312,29.699811935424805,13.946460723876953,30.00227928161621,3.1729557514190674,31.902713775634766,-7.03654146194458,21.199363708496094,2.884366989135742,16.708038330078125,-19.40650749206543,17.476463317871094,-1.1211906671524048,15.434595108032227,-4.770658493041992,13.172179222106934,-1.1254147291183472,12.40650463104248,-5.306252479553223,12.396533966064453,-7.30988883972168,12.21002197265625,2055.8002234509963,1292.3479130980038,3769.7686464088397,1968.8793205185898,1859.9495451143575,372.50126638523324,0.04970412328839302,0.08758649975061417,0.1564428845821823,0.16033265497140015,0.06592682749032974,0.03090302273631096,0.3762543499469757,0.3132215142250061,104.16666666666667,111.25688136313781,17.885113261918182,77.66986304474915,159.891527503508
1150,1,-216.38356018066406,96.09532928466797,74.31307220458984,74.88495635986328,17.374431610107422,32.06828308105469,15.6274995803833,32.20365905761719,10.132671356201172,30.76274871826172,-5.930423259735107,21.940542221069336,1.0893954038619995,15.425487518310547,-18.252418518066406,16.38909339904785,0.5456212162971497,17.700838088989258,-8.09699535369873,13.996225357055664,-4.531949043273926,15.319643020629883,-1.3046135902404785,14.285067558288574,-11.792957305908203,12.947816848754883,2039.3842583336686,1280.93906797017,3738.2591807909603,2017.0745668145607,1841.7677597584366,400.0420031533312,0.037546686828136444,0.06000608205795288,0.13915739759887005,0.1276482956650774,0.08067198842763901,0.039621397852897644,0.35220611095428467,0.3079740107059479,144.23076923076923,116.12816626874417,18.568970362770923,87.68651070368895,187.9601503892369
1151,1,-196.7075958251953,95.44829559326172,80.8993911743164,74.71566009521484,13.062620162963867,30.441965103149414,19.71982765197754,38.25608825683594,4.146379470825195,27.284809112548828,-7.160513401031494,20.510143280029297,5.188838481903076,16.117752075195312,-19.749204635620117,21.580413818359375,-3.3948774337768555,15.062055587768555,-5.631165027618408,14.619812965393066,-2.1228575706481934,11.298946380615234,-1.4352315664291382,8.934859275817871,-8.798308372497559,12.084160804748535,1928.9969022636985,1252.069503000116,3392.755681818182,2060.4214237063024,1736.4520931379382,383.2799332311506,0.04800806939601898,0.08599334210157394,0.13876953125,0.14365142739617448,0.09884199500083923,0.05457572638988495,0.36259227991104126,0.3087553381919861,104.16666666666667,114.77896565435253,18.669762973892116,82.76504502190036,165.53009004380073
1152,1,-183.83631896972656,79.1397476196289,129.66380310058594,80.36992645263672,-0.1840084046125412,38.7702522277832,23.643680572509766,33.56433868408203,-10.859574317932129,24.9019718170166,-2.5615968704223633,16.60651206970215,-2.350395917892456,14.695225715637207,-3.6817755699157715,15.287185668945312,-5.647648334503174,13.948904991149902,-5.523772239685059,9.793924331665039,-6.083344459533691,9.447680473327637,-8.863430976867676,11.45914077758789,-1.3438225984573364,8.067633628845215,1305.0649923209414,1133.138667882933,2309.6762048192772,1866.232237207181,1202.7748737984145,503.82102134995694,0.02449067309498787,0.05800287798047066,0.09227927334337349,0.09228798852962689,0.15993240475654602,0.08703867346048355,0.3453771471977234,0.3251606225967407,125.0,161.6925979381772,18.7897424424142,124.00745267433047,190.14414213582498
1153,1,-232.08468627929688,86.07015991210938,119.98187255859375,67.87667083740234,4.059540271759033,45.27312088012695,27.534128189086914,32.47815704345703,-11.345475196838379,27.798877716064453,-1.2546195983886719,17.437406539916992,-1.9878939390182495,14.246517181396484,-2.643367290496826,13.915047645568848,-6.496775150299072,11.883182525634766,-9.335505485534668,11.328594207763672,-7.531630992889404,10.182669639587402,-8.906511306762695,9.13535213470459,-0.8494059443473816,7.651072025299072,1414.4382050622119,1179.4302507636528,2640.9622302158273,1985.18601688041,1321.2279719916955,599.9877370332281,0.03479422256350517,0.08974777907133102,0.10754833633093525,0.10661463630291253,0.10746987909078598,0.05217942222952843,0.308798223733902,0.3288941979408264,117.1875,168.58513403303317,32.68087052461064,125.44834986767334,268.9044246142812
1154,1,-216.52757263183594,104.31307983398438,113.22020721435547,81.9680404663086,7.9934186935424805,54.06044387817383,20.45374870300293,33.93657302856445,-21.69227409362793,31.31285858154297,2.9501490592956543,20.724578857421875,-1.0315073728561401,19.81113052368164,0.785633385181427,16.94698143005371,-3.6409249305725098,10.953353881835938,-7.468783855438232,10.706141471862793,-8.213288307189941,11.16187572479248,-5.397701740264893,9.87661075592041,0.9158206582069397,8.995331764221191,1639.279629024419,1385.4817213124284,2888.2962740384614,2119.232464834534,1339.8355786164016,578.8791756142234,0.02377103455364704,0.046994708478450775,0.1364464393028846,0.131063970611543,0.12279531359672546,0.05959969758987427,0.3434009552001953,0.3262422978878021,110.29411764705883,153.6612463135487,16.752413506182855,104.27742241858917,200.29043054093617
1155,1,-233.88589477539062,70.29769897460938,129.96717834472656,74.6882095336914,18.066486358642578,48.18019485473633,9.721534729003906,35.92558670043945,-14.398699760437012,30.515464782714844,-1.4382171630859375,20.25240707397461,-4.311539649963379,16.503215789794922,1.2472494840621948,16.27420425415039,-4.65709114074707,12.880472183227539,-11.31283950805664,11.321290969848633,-7.286238193511963,11.29983901977539,-5.064883708953857,9.541229248046875,-1.739051103591919,7.686489105224609,1581.7068319607915,1534.92748476483,2690.625,2340.372273102932,1332.187449047155,688.0381158188725,0.023150736466050148,0.05656399205327034,0.1339996337890625,0.15872507175462372,0.10248827934265137,0.046733371913433075,0.32604917883872986,0.32702603936195374,125.0,154.49291796962729,18.394558458340065,125.44834986767334,218.41826328374458
1156,1,-198.31256103515625,74.44847869873047,108.34819793701172,75.39473724365234,17.04604721069336,39.70962142944336,18.631397247314453,31.688081741333008,-14.786064147949219,29.52655601501465,-1.6949430704116821,19.522775650024414,-5.99202823638916,13.435683250427246,1.5344349145889282,16.756752014160156,-3.7040622234344482,13.183969497680664,-7.166398525238037,12.426919937133789,-7.4575982093811035,10.700986862182617,-5.565330982208252,11.14332389831543,1.0131043195724487,8.625186920166016,1728.9418913986167,1564.18649507552,2975.10593220339,2370.763932178936,1415.9373180010577,627.2687470249812,0.03264600411057472,0.06385264545679092,0.13448010460805085,0.14010850451502624,0.1467084139585495,0.08842013031244278,0.3345743417739868,0.332556813955307,125.0,152.35382019797447,17.264133129269602,107.33298412687205,181.55753765114136
1157,1,-233.86019897460938,89.16726684570312,161.16036987304688,70.70254516601562,12.446686744689941,41.94822311401367,29.21491813659668,29.021240234375,17.72300148010254,20.974876403808594,5.734984874725342,21.575441360473633,-5.263988494873047,15.900318145751953,1.1335707902908325,14.100550651550293,-9.70286750793457,11.490801811218262,-0.11163970828056335,19.319599151611328,1.8226948976516724,11.008719444274902,-4.398826599121094,8.225238800048828,-2.669111728668213,10.626199722290039,996.6355659304118,874.4360905947741,1851.5625,1636.535362159302,1098.8278816096413,595.7508784180919,0.008436309173703194,0.0242691021412611,0.07587706367924528,0.0806615685008074,0.1219511404633522,0.06849850714206696,0.4137369692325592,0.30647122859954834,81.52173913043478,82.84807191435351,6.742396867368903,70.0,114.374081726877
1158,1,-257.3215637207031,93.53284454345703,133.56271362304688,74.61738586425781,5.8426833152771,37.0097541809082,29.638561248779297,28.172452926635742,21.344141006469727,25.601198196411133,2.688777446746826,22.398868560791016,-7.088893890380859,14.073530197143555,1.4367059469223022,12.721274375915527,-10.567052841186523,12.009624481201172,-1.2062832117080688,16.55787467956543,-0.3206607699394226,9.805509567260742,-3.838836669921875,9.568507194519043,-1.9493539333343506,9.23503303527832,1312.6127982382966,1145.0062383420945,2391.1201584507044,1898.2863007962208,1261.8068404292035,582.8010151960901,0.030068542808294296,0.10050643980503082,0.10241183428697183,0.09960679061520462,0.08272504806518555,0.05781729519367218,0.38090065121650696,0.3090102970600128,110.29411764705883,89.57417639260396,12.29380593469389,70.0,125.44834986767334
1159,1,-210.63426208496094,100.7750473022461,131.16824340820312,87.27691650390625,13.678129196166992,40.62784194946289,31.828933715820312,22.839441299438477,23.0651798248291,21.263193130493164,1.9334745407104492,17.86556053161621,-13.385451316833496,13.634686470031738,2.212728977203369,14.438115119934082,-7.458651065826416,12.116964340209961,1.63565194606781,17.060504913330078,-1.7307223081588745,10.221578598022461,-4.610770225524902,9.298653602600098,-1.7579158544540405,9.267960548400879,1348.18117518943,1293.344594581531,2379.5758928571427,1986.6741342286214,1246.580550399948,581.9194524469921,0.023941712453961372,0.053812894970178604,0.11519252232142857,0.12966945983259615,0.1417887806892395,0.07733357697725296,0.3837224245071411,0.3134212791919708,104.16666666666667,84.67500666292082,7.9533211349745665,70.0,123.29322230346078
1160,1,-233.2391815185547,105.13961791992188,161.95367431640625,67.130615234375,4.56530237197876,36.3958625793457,22.369430541992188,22.42357635498047,16.10492706298828,29.183897018432617,3.097597599029541,15.783978462219238,-2.971148729324341,16.67060661315918,0.07778667658567429,13.066798210144043,-11.862687110900879,11.452771186828613,5.338568210601807,15.57094669342041,-0.19139739871025085,10.80534553527832,-2.9525156021118164,9.679342269897461,-1.6870607137680054,9.983904838562012,933.3797624156798,784.0861647555842,1725.7517688679245,1490.6868075982297,1069.4728697930268,547.2786181885781,0.012664088979363441,0.04331384599208832,0.06096145341981132,0.054463084630341226,0.13861609995365143,0.07896682620048523,0.3818371593952179,0.31461286544799805,156.25,83.82981915821956,7.554425911033519,70.0,104.27742241858917
1161,1,-239.2349090576172,95.8948974609375,155.12371826171875,76.39341735839844,8.301025390625,41.575706481933594,26.11732292175293,25.970678329467773,16.853612899780273,28.435302734375,0.39286670088768005,18.815799713134766,-7.423030376434326,19.295108795166016,-0.5288103818893433,14.205679893493652,-13.597555160522461,14.960500717163086,1.4054690599441528,13.624322891235352,-2.899913787841797,11.19105339050293,-1.5623451471328735,9.857662200927734,3.9441440105438232,9.44291877746582,1098.044574045173,1099.4485003224902,1965.4664855072465,1668.3939011570358,1070.445563765308,526.383935900105,0.01204051822423935,0.03333909064531326,0.0762214107789855,0.10721607687953037,0.12075121700763702,0.06751710176467896,0.38046449422836304,0.31440597772598267,156.25,84.66574719904008,7.43924062381921,70.0,105.48906770322031
1162,1,-266.59564208984375,94.61495971679688,126.89427947998047,77.74919891357422,12.946389198303223,37.918025970458984,20.418659210205078,28.358131408691406,11.782502174377441,29.07565689086914,5.478346347808838,17.750646591186523,-6.293721675872803,19.99457550048828,-2.698007345199585,13.5692777633667,-11.988211631774902,11.697897911071777,1.8342057466506958,16.223709106445312,-2.0997273921966553,11.494746208190918,-1.0746039152145386,10.26873779296875,-0.23230090737342834,9.64852523803711,1344.1804567116958,1184.7801286075785,2371.234262589928,1850.655610639486,1237.5605003182711,582.3992881648509,0.03239593654870987,0.10179322212934494,0.11504819581834533,0.12680740000594073,0.07712915539741516,0.06815140694379807,0.41453438997268677,0.3078126609325409,89.28571428571429,87.80764684603005,14.445819880396165,70.0,124.00745267433047
1163,1,-262.6251525878906,86.27151489257812,140.0413818359375,78.62073516845703,9.588512420654297,42.3966064453125,35.701663970947266,32.33530807495117,23.997182846069336,24.59659767150879,1.12227463722229,23.472909927368164,-6.914506912231445,16.225202560424805,0.6063485145568848,15.242608070373535,-8.60543441772461,13.897008895874023,-2.329956293106079,15.508212089538574,-1.478763461112976,9.28794002532959,-3.1453750133514404,9.604723930358887,-1.94203782081604,10.638284683227539,1163.3516710639897,1128.5642841938634,2110.811491935484,1820.514237972828,1119.0211223308756,558.1885002022343,0.01650369167327881,0.04307902976870537,0.0856476814516129,0.09995977756869653,0.0951857790350914,0.05686791241168976,0.36444327235221863,0.3105854392051697,104.16666666666667,85.27408744430106,7.15227622922176,70.0,105.48906770322031
1164,1,-214.62709045410156,110.04595184326172,126.70052337646484,88.03602600097656,10.267805099487305,42.62013626098633,29.760446548461914,25.60686683654785,22.821374893188477,25.67312240600586,12.02570915222168,20.78554344177246,-8.62694263458252,15.515487670898438,3.156639575958252,12.964431762695312,-11.868247032165527,16.059200286865234,-2.935819625854492,14.472371101379395,-3.6612980365753174,8.323028564453125,-5.778592109680176,10.644144058227539,-1.3436566591262817,10.409883499145508,1448.3519960600431,1356.0635962724532,2544.363839285714,2099.1603152512703,1266.7034921702361,593.956843730904,0.03268430382013321,0.07796712219715118,0.10334123883928571,0.10453307720629354,0.15157963335514069,0.08238155394792557,0.3717783987522125,0.32215753197669983,170.45454545454547,89.46340129629881,6.259688681067234,70.0,103.0796940670368
1165,1,-248.17559814453125,91.99573516845703,130.6262969970703,82.57865905761719,11.269244194030762,42.84395980834961,35.98843765258789,32.32258224487305,18.950082778930664,28.334598541259766,2.663328170776367,19.01644515991211,-5.8181915283203125,17.615522384643555,7.214621067047119,15.881202697753906,-5.102936744689941,12.693697929382324,6.020646095275879,10.437637329101562,-0.40310555696487427,11.037328720092773,-3.374484062194824,10.935551643371582,2.5835046768188477,10.4384765625,1313.8823972125554,1207.6700025474497,2401.6203703703704,1890.0560860381288,1239.796523337579,573.2230763458147,0.020703960210084915,0.041120756417512894,0.10530146846064815,0.12237189962142819,0.10428709536790848,0.07229842245578766,0.4174972474575043,0.3028185963630676,170.45454545454547,80.96948173000074,6.636935502304442,70.0,93.43878979190241
